map,scen_file,num_agents,timeout_s,runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
empty-32-32,empty-16-16-random-5-x2,80,300,0.352538,563,985,137256,486089,1844,1844,1830,1842,1082,12,343,4,203,0,0,643,526,0.140736,0.008898,0.009213,0.02382,0.000295,0,0.039155,0.000896,0.022713,0.113338,0.127408,0.00781,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-5-x2.scen:
empty-32-32,empty-16-16-random-6-x2,80,300,0.049729,66,130,12852,49136,1753,1753,1744,1752,44,41,10,0,14,0,0,199,54,0.027311,0.000903,0.000935,0.001621,9.8e-05,0,0.005199,0.000102,0.002105,0.009694,0.011007,0.008014,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-6-x2.scen:
empty-32-32,empty-16-16-random-7-x2,80,300,0.103212,314,629,42150,160934,1722,1722,1716,1721,126,152,134,0,28,0,0,276,705,0.042802,0.004739,0.002805,0.00446,0.000178,0,0.005894,0.000281,0.007746,0.035774,0.039794,0.008228,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-7-x2.scen:
empty-32-32,empty-16-16-random-8-x2,80,300,0.030449,34,67,12009,43813,1575,1575,1568,1573,64,1,7,0,25,0,0,93,21,0.013304,0.000452,0.000705,0.00052,1.7e-05,0,0.004494,3.7e-05,0.001567,0.008104,0.008992,0.008311,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-8-x2.scen:
empty-32-32,empty-16-16-random-9-x2,80,300,0.016562,12,23,5519,21836,1704,1704,1698,1704,23,3,3,0,5,0,0,53,0,0.008161,0.000163,0.000339,0.000323,1.1e-05,0,0.002134,1.6e-05,0.000558,0.002849,0.003181,0.008316,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-9-x2.scen:
empty-32-32,empty-16-16-random-10-x2,90,300,190.746,285492,569184,47491333,161048987,2043,2043,2026,2041,134036,180865,8490,3,96134,0,0,292542,743853,89.5848,5.64517,3.29846,13.1745,0.24374,0,6.68295,0.752445,9.82503,54.4842,59.9449,0.008077,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-10-x2.scen:
empty-32-32,empty-16-16-random-11-x2,90,300,0.032466,24,46,9715,36677,1939,1939,1932,1939,29,7,8,2,6,0,0,111,0,0.01803,0.000398,0.000522,0.001105,6.4e-05,0,0.003066,5.4e-05,0.001133,0.00576,0.006342,0.008295,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-11-x2.scen:
empty-32-32,empty-16-16-random-12-x2,90,300,7.10934,12099,24077,2277124,8525207,1917,1917,1904,1916,12034,9375,814,113,1796,0,0,21564,11422,3.50355,0.219085,0.172213,0.209899,0.011897,0,0.461534,0.023751,0.436351,2.07024,2.3519,0.008645,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-12-x2.scen:
empty-32-32,empty-16-16-random-13-x2,90,300,0.03842,34,67,11090,41827,2131,2131,2118,2130,37,12,11,0,10,0,0,143,1,0.021274,0.000498,0.000676,0.000721,2.9e-05,0,0.00446,5.3e-05,0.001578,0.006868,0.00774,0.008245,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-13-x2.scen:
empty-32-32,empty-16-16-random-14-x2,90,300,0.05254,63,119,18545,64247,1942,1942,1930,1942,33,38,11,0,13,0,0,152,2,0.02656,0.000856,0.000858,0.001191,2.5e-05,0,0.006611,0.000111,0.002606,0.012578,0.013686,0.008265,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-14-x2.scen:
empty-32-32,empty-16-16-random-15-x2,90,300,0.022851,18,35,7749,30324,2011,2011,2002,2011,27,6,6,0,5,0,0,78,0,0.011475,0.000239,0.000465,0.00044,1.9e-05,0,0.002754,3.7e-05,0.000872,0.004286,0.004785,0.008784,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-15-x2.scen:
empty-32-32,empty-16-16-random-16-x2,90,300,0.04134,65,127,13020,48094,1851,1851,1844,1850,68,32,13,1,18,0,0,195,1,0.021524,0.001163,0.000953,0.001072,5.4e-05,0,0.003808,7.6e-05,0.002185,0.009135,0.0104,0.008549,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-16-x2.scen:
empty-32-32,empty-16-16-random-17-x2,90,300,0.022589,20,39,8618,33603,2075,2075,2064,2075,27,7,8,0,4,0,0,76,0,0.010927,0.000317,0.000485,0.000536,8e-06,0,0.002474,2.6e-05,0.000859,0.004452,0.004943,0.008122,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-17-x2.scen:
empty-32-32,empty-16-16-random-18-x2,90,300,300,165428,329497,42815551,154232729,-1,1953,1942,1953,95639,147904,10140,0,7384,0,0,316367,194093,191.932,2.96099,2.29258,20.2194,0.59532,0,9.11922,0.792234,11.7475,55.3008,58.6922,0.008502,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-18-x2.scen:
empty-32-32,empty-16-16-random-19-x2,90,300,0.088491,88,175,31992,107277,2141,2141,2134,2141,33,72,8,0,7,0,0,184,1,0.045244,0.001168,0.001148,0.002703,3.9e-05,0,0.00986,0.000145,0.005422,0.023178,0.024813,0.009524,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-19-x2.scen:
empty-32-32,empty-16-16-random-1-x2,90,300,1.31134,2078,4103,439114,1658761,1928,1928,1920,1927,1921,1524,174,0,380,0,0,3678,3068,0.640979,0.041432,0.028553,0.060915,0.001208,0,0.087822,0.003665,0.082471,0.390604,0.433608,0.008414,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-1-x2.scen:
empty-32-32,empty-16-16-random-20-x2,90,300,300,167036,291233,54622896,156555888,-1,1967,1956,1967,48277,115878,14103,0,37055,0,0,343222,159192,153.52,3.00624,1.80898,12.1758,0.169587,0,40.2871,0.99926,11.3884,62.7337,65.7426,0.008449,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-20-x2.scen:
empty-32-32,empty-16-16-random-21-x2,90,300,0.07597,106,198,27680,107050,2032,2032,2024,2032,215,52,32,0,21,0,0,133,85,0.03823,0.00165,0.002043,0.002661,5.3e-05,0,0.003869,0.000139,0.005113,0.022216,0.025205,0.008359,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-21-x2.scen:
empty-32-32,empty-16-16-random-22-x2,90,300,0.024068,22,43,7665,29670,2041,2041,2026,2041,20,5,7,0,9,0,0,71,0,0.012428,0.000352,0.000435,0.000646,1.3e-05,0,0.002929,3.3e-05,0.000818,0.003966,0.004413,0.008219,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-22-x2.scen:
empty-32-32,empty-16-16-random-23-x2,90,300,0.035739,35,69,10182,37762,2004,2004,1984,2003,32,11,11,0,12,0,0,150,0,0.019094,0.00059,0.000669,0.000961,1.9e-05,0,0.0042,7.4e-05,0.001445,0.006736,0.00757,0.008575,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-23-x2.scen:
empty-32-32,empty-16-16-random-24-x2,90,300,2.77713,5201,9993,1101598,4120114,2050,2050,2036,2049,6428,2399,600,0,2201,0,0,4657,8748,1.09752,0.076986,0.076145,0.160967,0.00325,0,0.183525,0.008341,0.18557,0.975083,1.09514,0.008579,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-24-x2.scen:
empty-32-32,empty-16-16-random-25-x2,90,300,300,233213,462779,57328533,192923455,-1,1922,1912,1922,107289,153369,49357,0,30487,0,0,491463,462725,162.409,4.40008,2.92518,26.3674,0.362187,0,15.3447,0.789473,11.3126,66.1373,70.6586,0.008295,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-25-x2.scen:
empty-32-32,empty-16-16-random-2-x2,90,300,0.252563,403,805,101599,378455,2059,2059,2048,2058,608,144,155,0,103,0,0,643,834,0.115967,0.007269,0.006894,0.010716,0.00074,0,0.013345,0.000677,0.01633,0.084074,0.09447,0.008072,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-2-x2.scen:
empty-32-32,empty-16-16-random-3-x2,90,300,0.02129,18,35,6898,27807,1985,1985,1976,1985,25,8,5,1,3,0,0,86,0,0.010329,0.000212,0.000443,0.00051,3.3e-05,0,0.003268,3.2e-05,0.000787,0.003515,0.003973,0.008484,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-3-x2.scen:
empty-32-32,empty-16-16-random-4-x2,90,300,74.76,100443,195073,23061580,78314959,2032,2032,2014,2029,74184,59826,25871,119,14627,0,0,107710,258369,39.0237,1.93184,1.35195,4.251,0.186656,0,2.36904,0.250667,3.62077,20.3024,22.5067,0.008384,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-4-x2.scen:
empty-32-32,empty-16-16-random-5-x2,90,300,1.63166,2747,4995,770597,2796947,2053,2053,2036,2051,6359,79,1246,5,1416,0,0,2055,3677,0.53002,0.05255,0.054513,0.128803,0.001416,0,0.138234,0.005437,0.116498,0.623128,0.709278,0.008216,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-5-x2.scen:
empty-32-32,empty-16-16-random-6-x2,90,300,29.032,46517,89183,9419244,31427807,1963,1963,1950,1960,34113,36824,6893,0,2800,0,0,61430,80910,14.0536,0.866402,0.618459,1.64246,0.085857,0,1.21844,0.151722,1.61432,8.17171,9.13832,0.00822,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-6-x2.scen:
empty-32-32,empty-16-16-random-7-x2,90,300,0.732026,1600,3200,213265,793235,1898,1898,1892,1897,550,937,594,0,69,0,0,1917,3708,0.385314,0.029838,0.015091,0.031486,0.002674,0,0.036445,0.002329,0.042022,0.190057,0.21367,0.008596,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-7-x2.scen:
empty-32-32,empty-16-16-random-8-x2,90,300,0.029673,40,79,11724,45930,1795,1795,1786,1793,76,3,6,1,29,0,0,101,30,0.013191,0.000684,0.000863,0.000531,3.2e-05,0,0.003446,5.7e-05,0.001685,0.007743,0.008824,0.008165,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-8-x2.scen:
empty-32-32,empty-16-16-random-9-x2,90,300,0.017609,15,29,6658,26387,1959,1959,1952,1959,23,4,5,0,5,0,0,65,0,0.008416,0.000211,0.000403,0.000345,1.5e-05,0,0.002153,2.2e-05,0.000681,0.003317,0.003699,0.008365,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-9-x2.scen:
